Inference,Device,Model
"4.08878898621
",Mobile,Roberta SPTQ
"3.71738409996
",Mobile,Roberta SPTQ
"3.99457120895
",Mobile,Roberta SPTQ
"3.99914813042
",Mobile,Roberta SPTQ
"3.49970698357
",Mobile,Roberta SPTQ
"3.8948559761
",Mobile,Roberta SPTQ
"3.88647603989
",Mobile,Roberta SPTQ
"3.9068031311
",Mobile,Roberta SPTQ
"3.99960708618
",Mobile,Roberta SPTQ
"3.50427889824
",Mobile,Roberta SPTQ
"4.49582695961
",Mobile,Roberta SPTQ
"3.79927802086
",Mobile,Roberta SPTQ
"3.99235987663
",Mobile,Roberta SPTQ
"3.91654896736
",Mobile,Roberta SPTQ
"3.98218512535
",Mobile,Roberta SPTQ
"3.78538680077
",Mobile,Roberta SPTQ
"3.67863106728
",Mobile,Roberta SPTQ
"3.49949717522
",Mobile,Roberta SPTQ
"4.52788496017
",Mobile,Roberta SPTQ
"4.28053188324
",Mobile,Roberta SPTQ
"4.30562400818
",Mobile,Roberta SPTQ
"4.08039498329
",Mobile,Roberta SPTQ
"3.69890403748
",Mobile,Roberta SPTQ
"3.3982231617
",Mobile,Roberta SPTQ
"4.00837802887
",Mobile,Roberta SPTQ
"3.80759596825
",Mobile,Roberta SPTQ
"3.6787648201
",Mobile,Roberta SPTQ
"4.29115605354
",Mobile,Roberta SPTQ
"3.83883309364
",Mobile,Roberta SPTQ
"3.9647898674
",Mobile,Roberta SPTQ
"3.3998670578
",Mobile,Roberta SPTQ
"3.75278806686
",Mobile,Roberta SPTQ
"3.65678501129
",Mobile,Roberta SPTQ
"3.68214988708
",Mobile,Roberta SPTQ
"3.60023498535
",Mobile,Roberta SPTQ
"3.69807100296
",Mobile,Roberta SPTQ
"4.20510196686
",Mobile,Roberta SPTQ
"3.59216284752
",Mobile,Roberta SPTQ
"3.90695881844
",Mobile,Roberta SPTQ
"4.60399985313
",Mobile,Roberta SPTQ
"3.59804201126
",Mobile,Roberta SPTQ
"3.90637516975
",Mobile,Roberta SPTQ
"3.58378696442
",Mobile,Roberta SPTQ
"3.92079210281
",Mobile,Roberta SPTQ
"3.8982360363
",Mobile,Roberta SPTQ
"3.3749871254
",Mobile,Roberta SPTQ
"3.69200778008
",Mobile,Roberta SPTQ
"3.90394306183
",Mobile,Roberta SPTQ
"3.89264512062
",Mobile,Roberta SPTQ
"3.89989209175
",Mobile,Roberta SPTQ
"3.7240421772
",Mobile,Roberta SPTQ
"3.85483503342
",Mobile,Roberta SPTQ
"3.68523406982
",Mobile,Roberta SPTQ
"3.90402007103
",Mobile,Roberta SPTQ
"3.99843716621
",Mobile,Roberta SPTQ
"3.99054884911
",Mobile,Roberta SPTQ
"3.91201686859
",Mobile,Roberta SPTQ
"4.08540201187
",Mobile,Roberta SPTQ
"3.80701708794
",Mobile,Roberta SPTQ
"4.10603904724
",Mobile,Roberta SPTQ
"3.78497004509
",Mobile,Roberta SPTQ
"3.87838697433
",Mobile,Roberta SPTQ
"3.34913611412
",Mobile,Roberta SPTQ
"4.26480197906
",Mobile,Roberta SPTQ
"4.00125098228
",Mobile,Roberta SPTQ
"3.9024939537
",Mobile,Roberta SPTQ
"3.85288119316
",Mobile,Roberta SPTQ
"4.54318809509
",Mobile,Roberta SPTQ
"4.09595608711
",Mobile,Roberta SPTQ
"3.39595580101
",Mobile,Roberta SPTQ
"3.80329704285
",Mobile,Roberta SPTQ
"3.79726696014
",Mobile,Roberta SPTQ
"3.81340289116
",Mobile,Roberta SPTQ
"4.39212298393
",Mobile,Roberta SPTQ
"3.79567408562
",Mobile,Roberta SPTQ
"3.49649500847
",Mobile,Roberta SPTQ
"4.00893998146
",Mobile,Roberta SPTQ
"3.68058204651
",Mobile,Roberta SPTQ
"4.20587801933
",Mobile,Roberta SPTQ
"4.19593095779
",Mobile,Roberta SPTQ
"3.59364008904
",Mobile,Roberta SPTQ
"4.40249991417
",Mobile,Roberta SPTQ
"4.21151804924
",Mobile,Roberta SPTQ
"3.89083909988
",Mobile,Roberta SPTQ
"3.99415707588
",Mobile,Roberta SPTQ
"3.90236592293
",Mobile,Roberta SPTQ
"3.79464912415
",Mobile,Roberta SPTQ
"3.4985730648
",Mobile,Roberta SPTQ
"3.71082997322
",Mobile,Roberta SPTQ
"3.48324584961
",Mobile,Roberta SPTQ
"4.30003404617
",Mobile,Roberta SPTQ
"4.01071214676
",Mobile,Roberta SPTQ
"3.78846001625
",Mobile,Roberta SPTQ
"3.69682216644
",Mobile,Roberta SPTQ
"3.10402607918
",Mobile,Roberta SPTQ
"4.10226488113
",Mobile,Roberta SPTQ
"3.52434802055
",Mobile,Roberta SPTQ
"3.86781215668
",Mobile,Roberta SPTQ
"3.89379000664
",Mobile,Roberta SPTQ
"3.90410399437
",Mobile,Roberta SPTQ
"3.50315117836
",Mobile,Roberta SPTQ
"3.47526311874
",Mobile,Roberta SPTQ
"3.63896107674
",Mobile,Roberta SPTQ
"3.46946191788
",Mobile,Roberta SPTQ
"4.10564899445
",Mobile,Roberta SPTQ
"3.90529608727
",Mobile,Roberta SPTQ
"3.91290998459
",Mobile,Roberta SPTQ
"4.08246898651
",Mobile,Roberta SPTQ
"3.59911179543
",Mobile,Roberta SPTQ
"3.98618292809
",Mobile,Roberta SPTQ
"3.59669017792
",Mobile,Roberta SPTQ
"3.92310500145
",Mobile,Roberta SPTQ
"4.09868311882
",Mobile,Roberta SPTQ
"4.44366908073
",Mobile,Roberta SPTQ
"3.79485106468
",Mobile,Roberta SPTQ
"3.50222992897
",Mobile,Roberta SPTQ
"4.09195709229
",Mobile,Roberta SPTQ
"3.40294003487
",Mobile,Roberta SPTQ
"4.20358896255
",Mobile,Roberta SPTQ
"3.30365109444
",Mobile,Roberta SPTQ
"3.68518304825
",Mobile,Roberta SPTQ
"3.41526699066
",Mobile,Roberta SPTQ
"3.59473490715
",Mobile,Roberta SPTQ
"4.30907917023
",Mobile,Roberta SPTQ
"3.90148711205
",Mobile,Roberta SPTQ
"3.38333296776
",Mobile,Roberta SPTQ
"3.69621300697
",Mobile,Roberta SPTQ
"4.13146901131
",Mobile,Roberta SPTQ
"3.98863911629
",Mobile,Roberta SPTQ
"4.06676006317
",Mobile,Roberta SPTQ
"4.10688400269
",Mobile,Roberta SPTQ
"3.38949489594
",Mobile,Roberta SPTQ
"3.10247802734
",Mobile,Roberta SPTQ
"3.70824790001
",Mobile,Roberta SPTQ
"3.50403594971
",Mobile,Roberta SPTQ
"4.10578012466
",Mobile,Roberta SPTQ
"4.08172798157
",Mobile,Roberta SPTQ
"3.91874289513
",Mobile,Roberta SPTQ
"3.69703793526
",Mobile,Roberta SPTQ
"4.19637584686
",Mobile,Roberta SPTQ
"3.57995200157
",Mobile,Roberta SPTQ
"4.30588197708
",Mobile,Roberta SPTQ
"3.68585705757
",Mobile,Roberta SPTQ
"3.92174291611
",Mobile,Roberta SPTQ
"3.51035904884
",Mobile,Roberta SPTQ
"3.97204589844
",Mobile,Roberta SPTQ
"3.88878393173
",Mobile,Roberta SPTQ
"3.60143613815
",Mobile,Roberta SPTQ
"3.59824109077
",Mobile,Roberta SPTQ
"4.10683894157
",Mobile,Roberta SPTQ
"3.70265603065
",Mobile,Roberta SPTQ
"3.89655399323
",Mobile,Roberta SPTQ
"3.79807496071
",Mobile,Roberta SPTQ
"4.21089196205
",Mobile,Roberta SPTQ
"3.37056493759
",Mobile,Roberta SPTQ
"4.33359289169
",Mobile,Roberta SPTQ
"3.97495794296
",Mobile,Roberta SPTQ
"3.79503798485
",Mobile,Roberta SPTQ
"3.79141187668
",Mobile,Roberta SPTQ
"4.01134896278
",Mobile,Roberta SPTQ
"3.90164899826
",Mobile,Roberta SPTQ
"3.59102797508
",Mobile,Roberta SPTQ
"3.99603390694
",Mobile,Roberta SPTQ
"4.09344482422
",Mobile,Roberta SPTQ
"3.60670804977
",Mobile,Roberta SPTQ
"4.09363508224
",Mobile,Roberta SPTQ
"3.9992480278
",Mobile,Roberta SPTQ
"3.56707406044
",Mobile,Roberta SPTQ
"3.58945298195
",Mobile,Roberta SPTQ
"3.87923407555
",Mobile,Roberta SPTQ
"4.12348389626
",Mobile,Roberta SPTQ
"3.77142906189
",Mobile,Roberta SPTQ
"4.29153704643
",Mobile,Roberta SPTQ
"3.67409515381
",Mobile,Roberta SPTQ
"3.49989008904
",Mobile,Roberta SPTQ
"4.19927287102
",Mobile,Roberta SPTQ
"3.90610790253
",Mobile,Roberta SPTQ
"3.78909897804
",Mobile,Roberta SPTQ
"3.90531682968
",Mobile,Roberta SPTQ
"3.1914331913
",Mobile,Roberta SPTQ
"3.2895860672
",Mobile,Roberta SPTQ
"3.39805293083
",Mobile,Roberta SPTQ
"3.9077000618
",Mobile,Roberta SPTQ
"4.33353590965
",Mobile,Roberta SPTQ
"3.7618470192
",Mobile,Roberta SPTQ
"3.80304408073
",Mobile,Roberta SPTQ
"3.89303016663
",Mobile,Roberta SPTQ
"3.90261912346
",Mobile,Roberta SPTQ
"3.39790701866
",Mobile,Roberta SPTQ
"3.6066532135
",Mobile,Roberta SPTQ
"3.78461909294
",Mobile,Roberta SPTQ
"3.59784007072
",Mobile,Roberta SPTQ
"3.70458698273
",Mobile,Roberta SPTQ
"4.10655593872
",Mobile,Roberta SPTQ
"3.98854088783
",Mobile,Roberta SPTQ
"3.50116300583
",Mobile,Roberta SPTQ
"3.64566898346
",Mobile,Roberta SPTQ
"4.04578995705
",Mobile,Roberta SPTQ
"4.09964895248
",Mobile,Roberta SPTQ
"4.71063303947
",Mobile,Roberta SPTQ
"3.78849983215
",Mobile,Roberta SPTQ
"3.90827584267
",Mobile,Roberta SPTQ
"3.70608997345
",Mobile,Roberta SPTQ
"3.77393007278
",Mobile,Roberta SPTQ
"4.41333603859
",Mobile,Roberta SPTQ
"3.60999083519
",Mobile,Roberta SPTQ
"4.07464718819
",Mobile,Roberta SPTQ
"3.21302318573
",Mobile,Roberta SPTQ
"4.11116600037
",Mobile,Roberta SPTQ
"3.57646393776
",Mobile,Roberta SPTQ
"4.29645895958
",Mobile,Roberta SPTQ
"3.69829511642
",Mobile,Roberta SPTQ
"3.6719520092
",Mobile,Roberta SPTQ
"3.69432091713
",Mobile,Roberta SPTQ
"3.61275792122
",Mobile,Roberta SPTQ
"3.81716895103
",Mobile,Roberta SPTQ
"4.18760991096
",Mobile,Roberta SPTQ
"3.98615789413
",Mobile,Roberta SPTQ
"3.60282611847
",Mobile,Roberta SPTQ
"3.8833899498
",Mobile,Roberta SPTQ
"3.70288896561
",Mobile,Roberta SPTQ
"4.01178598404
",Mobile,Roberta SPTQ
"3.70189404488
",Mobile,Roberta SPTQ
"3.58351397514
",Mobile,Roberta SPTQ
"6.00623202324
",Mobile,Roberta SPTQ
"3.69623208046
",Mobile,Roberta SPTQ
"3.50687408447
",Mobile,Roberta SPTQ
"3.9834549427
",Mobile,Roberta SPTQ
"3.91160202026
",Mobile,Roberta SPTQ
"3.78780317307
",Mobile,Roberta SPTQ
"4.09940695763
",Mobile,Roberta SPTQ
"3.99656295776
",Mobile,Roberta SPTQ
"3.60142588615
",Mobile,Roberta SPTQ
"3.69612908363
",Mobile,Roberta SPTQ
"3.80456399918
",Mobile,Roberta SPTQ
"3.89267110825
",Mobile,Roberta SPTQ
"4.11553406715
",Mobile,Roberta SPTQ
"4.38704895973
",Mobile,Roberta SPTQ
"3.81009197235
",Mobile,Roberta SPTQ
"4.2862238884
",Mobile,Roberta SPTQ
"3.59737205505
",Mobile,Roberta SPTQ
"4.40349698067
",Mobile,Roberta SPTQ
"4.18976283073
",Mobile,Roberta SPTQ
"3.99081587791
",Mobile,Roberta SPTQ
"4.41901803017
",Mobile,Roberta SPTQ
"3.79130506516
",Mobile,Roberta SPTQ
"3.4924120903
",Mobile,Roberta SPTQ
"4.31994509697
",Mobile,Roberta SPTQ
"4.16944909096
",Mobile,Roberta SPTQ
"4.14160490036
",Mobile,Roberta SPTQ
"3.87225008011
",Mobile,Roberta SPTQ
"3.48906803131
",Mobile,Roberta SPTQ
"3.99868202209
",Mobile,Roberta SPTQ
"4.11142706871
",Mobile,Roberta SPTQ
"3.85645794868
",Mobile,Roberta SPTQ
"4.20688796043
",Mobile,Roberta SPTQ
"3.8825609684
",Mobile,Roberta SPTQ
"3.51236486435
",Mobile,Roberta SPTQ
"3.99614310265
",Mobile,Roberta SPTQ
"3.89855408669
",Mobile,Roberta SPTQ
"3.88991904259
",Mobile,Roberta SPTQ
"4.02878594398
",Mobile,Roberta SPTQ
"3.44089698792
",Mobile,Roberta SPTQ
"3.90631008148
",Mobile,Roberta SPTQ
"3.49930906296
",Mobile,Roberta SPTQ
"4.20098090172
",Mobile,Roberta SPTQ
"4.19062399864
",Mobile,Roberta SPTQ
"3.90053009987
",Mobile,Roberta SPTQ
"3.8595290184
",Mobile,Roberta SPTQ
"3.79921889305
",Mobile,Roberta SPTQ
"3.51105499268
",Mobile,Roberta SPTQ
"3.7298541069
",Mobile,Roberta SPTQ
"4.14701986313
",Mobile,Roberta SPTQ
"4.08509612083
",Mobile,Roberta SPTQ
"3.21920895576
",Mobile,Roberta SPTQ
"3.51074004173
",Mobile,Roberta SPTQ
"4.28544020653
",Mobile,Roberta SPTQ
"3.60524392128
",Mobile,Roberta SPTQ
"3.79948091507
",Mobile,Roberta SPTQ
"3.89674782753
",Mobile,Roberta SPTQ
"4.00233888626
",Mobile,Roberta SPTQ
"3.60026478767
",Mobile,Roberta SPTQ
"3.59351706505
",Mobile,Roberta SPTQ
"4.01156115532
",Mobile,Roberta SPTQ
"3.88080096245
",Mobile,Roberta SPTQ
"3.99464988708
",Mobile,Roberta SPTQ
"3.50750112534
",Mobile,Roberta SPTQ
"3.93266987801
",Mobile,Roberta SPTQ
"4.07209682465
",Mobile,Roberta SPTQ
"3.79138207436
",Mobile,Roberta SPTQ
"3.50291109085
",Mobile,Roberta SPTQ
"3.52206802368
",Mobile,Roberta SPTQ
"4.26885104179
",Mobile,Roberta SPTQ
"3.9042828083
",Mobile,Roberta SPTQ
"3.89888381958
",Mobile,Roberta SPTQ
"3.86759996414
",Mobile,Roberta SPTQ
"4.10603094101
",Mobile,Roberta SPTQ
"3.98982810974
",Mobile,Roberta SPTQ
"3.99767518044
",Mobile,Roberta SPTQ
"3.61961603165
",Mobile,Roberta SPTQ
"3.94246506691
",Mobile,Roberta SPTQ
"4.20738601685
",Mobile,Roberta SPTQ
"3.69101309776
",Mobile,Roberta SPTQ
"3.51888489723
",Mobile,Roberta SPTQ
"4.97950220108
",Mobile,Roberta SPTQ
"3.51956677437
",Mobile,Roberta SPTQ
"4.29878282547
",Mobile,Roberta SPTQ
"3.78932094574
",Mobile,Roberta SPTQ
"4.19545316696
",Mobile,Roberta SPTQ
"3.90119600296
",Mobile,Roberta SPTQ
"3.88875889778
",Mobile,Roberta SPTQ
"4.39390993118
",Mobile,Roberta SPTQ
"3.59539699554
",Mobile,Roberta SPTQ
"4.31043481827
",Mobile,Roberta SPTQ
"4.39267086983
",Mobile,Roberta SPTQ
"3.85897493362
",Mobile,Roberta SPTQ
"4.02296304703
",Mobile,Roberta SPTQ
"3.8181810379
",Mobile,Roberta SPTQ
"3.89778709412
",Mobile,Roberta SPTQ
"4.10874295235
",Mobile,Roberta SPTQ
"4.17973780632
",Mobile,Roberta SPTQ
"3.70689892769
",Mobile,Roberta SPTQ
"3.49996995926
",Mobile,Roberta SPTQ
"3.79456210136
",Mobile,Roberta SPTQ
"4.30051398277
",Mobile,Roberta SPTQ
"4.10131001472
",Mobile,Roberta SPTQ
"3.96919298172
",Mobile,Roberta SPTQ
"4.02146911621
",Mobile,Roberta SPTQ
"3.69079113007
",Mobile,Roberta SPTQ
"4.10849094391
",Mobile,Roberta SPTQ
"3.81664085388
",Mobile,Roberta SPTQ
"3.70493912697
",Mobile,Roberta SPTQ
"3.98094916344
",Mobile,Roberta SPTQ
"3.19824194908
",Mobile,Roberta SPTQ
"4.09531188011
",Mobile,Roberta SPTQ
"3.74879598618
",Mobile,Roberta SPTQ
"3.75339078903
",Mobile,Roberta SPTQ
"3.86301803589
",Mobile,Roberta SPTQ
"3.79771494865
",Mobile,Roberta SPTQ
"4.0904071331
",Mobile,Roberta SPTQ
"4.09979104996
",Mobile,Roberta SPTQ
"3.95945596695
",Mobile,Roberta SPTQ
"3.45556020737
",Mobile,Roberta SPTQ
"3.58436703682
",Mobile,Roberta SPTQ
"3.90550684929
",Mobile,Roberta SPTQ
"3.78629207611
",Mobile,Roberta SPTQ
"4.0280559063
",Mobile,Roberta SPTQ
"3.93214702606
",Mobile,Roberta SPTQ
"3.93350505829
",Mobile,Roberta SPTQ
"3.80896115303
",Mobile,Roberta SPTQ
"3.91447710991
",Mobile,Roberta SPTQ
"3.99852585793
",Mobile,Roberta SPTQ
"3.47356009483
",Mobile,Roberta SPTQ
"4.19913482666
",Mobile,Roberta SPTQ
"3.79600405693
",Mobile,Roberta SPTQ
"4.31165099144
",Mobile,Roberta SPTQ
"3.49315309525
",Mobile,Roberta SPTQ
"3.80210900307
",Mobile,Roberta SPTQ
"4.15839409828
",Mobile,Roberta SPTQ
"3.70697188377
",Mobile,Roberta SPTQ
"3.99478507042
",Mobile,Roberta SPTQ
"3.70038795471
",Mobile,Roberta SPTQ
"3.89987015724
",Mobile,Roberta SPTQ
"4.00117301941
",Mobile,Roberta SPTQ
"3.89014005661
",Mobile,Roberta SPTQ
"4.20449399948
",Mobile,Roberta SPTQ
"3.89994192123
",Mobile,Roberta SPTQ
"4.29337310791
",Mobile,Roberta SPTQ
"3.95154285431
",Mobile,Roberta SPTQ
"3.93588089943
",Mobile,Roberta SPTQ
"3.93382096291
",Mobile,Roberta SPTQ
"3.67821192741
",Mobile,Roberta SPTQ
"3.59711098671
",Mobile,Roberta SPTQ
"3.59910583496
",Mobile,Roberta SPTQ
"3.79435396194
",Mobile,Roberta SPTQ
"4.14086198807
",Mobile,Roberta SPTQ
"4.15936112404
",Mobile,Roberta SPTQ
"4.18557596207
",Mobile,Roberta SPTQ
"3.52782797813
",Mobile,Roberta SPTQ
"4.00901389122
",Mobile,Roberta SPTQ
"4.18245005608
",Mobile,Roberta SPTQ
"3.88965511322
",Mobile,Roberta SPTQ
"4.09631299973
",Mobile,Roberta SPTQ
"3.79867601395
",Mobile,Roberta SPTQ
"3.40037608147
",Mobile,Roberta SPTQ
"3.88930010796
",Mobile,Roberta SPTQ
"4.49959111214
",Mobile,Roberta SPTQ
"3.60002493858
",Mobile,Roberta SPTQ
"3.7965388298
",Mobile,Roberta SPTQ
"3.50511598587
",Mobile,Roberta SPTQ
"3.98071193695
",Mobile,Roberta SPTQ
"3.71956896782
",Mobile,Roberta SPTQ
"3.69727993011
",Mobile,Roberta SPTQ
"3.88711905479
",Mobile,Roberta SPTQ
"4.71181106567
",Mobile,Roberta SPTQ
"4.38815784454
",Mobile,Roberta SPTQ
"4.30743098259
",Mobile,Roberta SPTQ
"3.68976616859
",Mobile,Roberta SPTQ
"4.10639810562
",Mobile,Roberta SPTQ
"3.68694496155
",Mobile,Roberta SPTQ
"3.50798511505
",Mobile,Roberta SPTQ
"3.85552501678
",Mobile,Roberta SPTQ
"3.49669599533
",Mobile,Roberta SPTQ
"4.10430192947
",Mobile,Roberta SPTQ
"3.39691185951
",Mobile,Roberta SPTQ
"3.79384994507
",Mobile,Roberta SPTQ
"4.50437307358
",Mobile,Roberta SPTQ
"4.19043684006
",Mobile,Roberta SPTQ
"4.50767612457
",Mobile,Roberta SPTQ
"3.79595112801
",Mobile,Roberta SPTQ
"4.1970140934
",Mobile,Roberta SPTQ
"3.6096098423
",Mobile,Roberta SPTQ
"3.75338602066
",Mobile,Roberta SPTQ
"3.72876691818
",Mobile,Roberta SPTQ
"3.79304099083
",Mobile,Roberta SPTQ
"3.90769600868
",Mobile,Roberta SPTQ
"4.39258098602
",Mobile,Roberta SPTQ
"4.40061497688
",Mobile,Roberta SPTQ
"3.69458794594
",Mobile,Roberta SPTQ
"3.92903280258
",Mobile,Roberta SPTQ
"3.4746799469
",Mobile,Roberta SPTQ
"3.69962215424
",Mobile,Roberta SPTQ
"3.90045809746
",Mobile,Roberta SPTQ
"3.59696412086
",Mobile,Roberta SPTQ
"4.0021469593
",Mobile,Roberta SPTQ
"4.02098584175
",Mobile,Roberta SPTQ
"3.68442893028
",Mobile,Roberta SPTQ
"3.37965703011
",Mobile,Roberta SPTQ
"4.00520300865
",Mobile,Roberta SPTQ
"4.1008849144
",Mobile,Roberta SPTQ
"3.69047379494
",Mobile,Roberta SPTQ
"3.69393515587
",Mobile,Roberta SPTQ
"4.09576416016
",Mobile,Roberta SPTQ
"3.92212986946
",Mobile,Roberta SPTQ
"3.78398299217
",Mobile,Roberta SPTQ
"3.69004678726
",Mobile,Roberta SPTQ
"4.11168813705
",Mobile,Roberta SPTQ
"3.99517989159
",Mobile,Roberta SPTQ
"3.89656186104
",Mobile,Roberta SPTQ
"3.60211586952
",Mobile,Roberta SPTQ
"3.69073081017
",Mobile,Roberta SPTQ
"3.90563607216
",Mobile,Roberta SPTQ
"3.79847812653
",Mobile,Roberta SPTQ
"4.39273691177
",Mobile,Roberta SPTQ
"4.11174678802
",Mobile,Roberta SPTQ
"3.68315911293
",Mobile,Roberta SPTQ
"3.71070098877
",Mobile,Roberta SPTQ
"3.7921640873
",Mobile,Roberta SPTQ
"4.09477686882
",Mobile,Roberta SPTQ
"3.69241499901
",Mobile,Roberta SPTQ
"3.51192688942
",Mobile,Roberta SPTQ
"4.12734389305
",Mobile,Roberta SPTQ
"4.57638597488
",Mobile,Roberta SPTQ
"3.68997192383
",Mobile,Roberta SPTQ
"3.59367704391
",Mobile,Roberta SPTQ
"3.93752908707
",Mobile,Roberta SPTQ
"4.17411804199
",Mobile,Roberta SPTQ
"3.88346982002
",Mobile,Roberta SPTQ
"4.97212505341
",Mobile,Roberta SPTQ
"3.80603504181
",Mobile,Roberta SPTQ
"4.28663706779
",Mobile,Roberta SPTQ
"4.3015730381
",Mobile,Roberta SPTQ
"3.59179210663
",Mobile,Roberta SPTQ
"3.70087099075
",Mobile,Roberta SPTQ
"3.51025319099
",Mobile,Roberta SPTQ
"3.77138090134
",Mobile,Roberta SPTQ
"3.62088108063
",Mobile,Roberta SPTQ
"4.09795999527
",Mobile,Roberta SPTQ
"4.20798707008
",Mobile,Roberta SPTQ
"4.00331902504
",Mobile,Roberta SPTQ
"4.40610098839
",Mobile,Roberta SPTQ
"3.87757301331
",Mobile,Roberta SPTQ
"3.98350381851
",Mobile,Roberta SPTQ
"3.91966509819
",Mobile,Roberta SPTQ
"3.38792705536
",Mobile,Roberta SPTQ
"3.49660515785
",Mobile,Roberta SPTQ
"3.5999109745
",Mobile,Roberta SPTQ
"3.89785599709
",Mobile,Roberta SPTQ
"3.89887809753
",Mobile,Roberta SPTQ
"4.09684300423
",Mobile,Roberta SPTQ
"3.7311501503
",Mobile,Roberta SPTQ
"3.68015289307
",Mobile,Roberta SPTQ
"4.17714715004
",Mobile,Roberta SPTQ
"3.90987300873
",Mobile,Roberta SPTQ
"3.49204897881
",Mobile,Roberta SPTQ
"3.10731601715
",Mobile,Roberta SPTQ
"3.48908090591
",Mobile,Roberta SPTQ
"3.70882105827
",Mobile,Roberta SPTQ
"3.69168400764
",Mobile,Roberta SPTQ
"3.6982998848
",Mobile,Roberta SPTQ
"3.70670700073
",Mobile,Roberta SPTQ
"4.49921607971
",Mobile,Roberta SPTQ
"3.5024960041
",Mobile,Roberta SPTQ
"3.98861718178
",Mobile,Roberta SPTQ
"4.08186101913
",Mobile,Roberta SPTQ
"4.21661615372
",Mobile,Roberta SPTQ
"6.61444616318
",Mobile,Roberta SPTQ
"3.78564715385
",Mobile,Roberta SPTQ
"4.30398178101
",Mobile,Roberta SPTQ
"3.99226379395
",Mobile,Roberta SPTQ
"4.49445009232
",Mobile,Roberta QAT
"4.13248515129
",Mobile,Roberta QAT
"4.58783221245
",Mobile,Roberta QAT
"3.77246594429
",Mobile,Roberta QAT
"4.10849094391
",Mobile,Roberta QAT
"3.87487006187
",Mobile,Roberta QAT
"3.91730499268
",Mobile,Roberta QAT
"4.33249521255
",Mobile,Roberta QAT
"4.16323113441
",Mobile,Roberta QAT
"4.41380596161
",Mobile,Roberta QAT
"3.55581188202
",Mobile,Roberta QAT
"4.10077285767
",Mobile,Roberta QAT
"3.89576005936
",Mobile,Roberta QAT
"4.29015779495
",Mobile,Roberta QAT
"4.10653805733
",Mobile,Roberta QAT
"4.2017390728
",Mobile,Roberta QAT
"3.88809490204
",Mobile,Roberta QAT
"3.6084830761
",Mobile,Roberta QAT
"4.28998494148
",Mobile,Roberta QAT
"4.01026797295
",Mobile,Roberta QAT
"3.98732185364
",Mobile,Roberta QAT
"3.49617290497
",Mobile,Roberta QAT
"4.201816082
",Mobile,Roberta QAT
"3.6011698246
",Mobile,Roberta QAT
"4.01385688782
",Mobile,Roberta QAT
"3.98071599007
",Mobile,Roberta QAT
"3.90077400208
",Mobile,Roberta QAT
"4.50201106071
",Mobile,Roberta QAT
"4.18970489502
",Mobile,Roberta QAT
"4.57509088516
",Mobile,Roberta QAT
"3.80589604378
",Mobile,Roberta QAT
"4.01820111275
",Mobile,Roberta QAT
"4.19520902634
",Mobile,Roberta QAT
"3.93915605545
",Mobile,Roberta QAT
"3.86800718307
",Mobile,Roberta QAT
"3.49416089058
",Mobile,Roberta QAT
"3.69563317299
",Mobile,Roberta QAT
"4.60318398476
",Mobile,Roberta QAT
"3.80705690384
",Mobile,Roberta QAT
"3.68559002876
",Mobile,Roberta QAT
"3.93215799332
",Mobile,Roberta QAT
"4.26687192917
",Mobile,Roberta QAT
"3.90114498138
",Mobile,Roberta QAT
"4.41258716583
",Mobile,Roberta QAT
"3.58058905602
",Mobile,Roberta QAT
"3.69373297691
",Mobile,Roberta QAT
"3.62466001511
",Mobile,Roberta QAT
"3.67858195305
",Mobile,Roberta QAT
"3.69298315048
",Mobile,Roberta QAT
"4.10032200813
",Mobile,Roberta QAT
"3.89940714836
",Mobile,Roberta QAT
"3.89927911758
",Mobile,Roberta QAT
"4.50788402557
",Mobile,Roberta QAT
"4.49056601524
",Mobile,Roberta QAT
"3.82458281517
",Mobile,Roberta QAT
"4.27047586441
",Mobile,Roberta QAT
"3.81581497192
",Mobile,Roberta QAT
"3.78304314613
",Mobile,Roberta QAT
"4.01075696945
",Mobile,Roberta QAT
"4.1140639782
",Mobile,Roberta QAT
"3.97727203369
",Mobile,Roberta QAT
"4.120429039
",Mobile,Roberta QAT
"3.4696969986
",Mobile,Roberta QAT
"4.5112991333
",Mobile,Roberta QAT
"4.29157400131
",Mobile,Roberta QAT
"4.00090193748
",Mobile,Roberta QAT
"3.79215097427
",Mobile,Roberta QAT
"4.10880208015
",Mobile,Roberta QAT
"4.01515483856
",Mobile,Roberta QAT
"3.499106884
",Mobile,Roberta QAT
"3.96777701378
",Mobile,Roberta QAT
"3.90847802162
",Mobile,Roberta QAT
"3.99777603149
",Mobile,Roberta QAT
"3.40494799614
",Mobile,Roberta QAT
"4.18841004372
",Mobile,Roberta QAT
"4.60702300072
",Mobile,Roberta QAT
"4.38729715347
",Mobile,Roberta QAT
"3.89841794968
",Mobile,Roberta QAT
"4.20748209953
",Mobile,Roberta QAT
"3.88965201378
",Mobile,Roberta QAT
"3.89823889732
",Mobile,Roberta QAT
"3.81950378418
",Mobile,Roberta QAT
"3.98135399818
",Mobile,Roberta QAT
"3.80391407013
",Mobile,Roberta QAT
"3.99594402313
",Mobile,Roberta QAT
"4.29360508919
",Mobile,Roberta QAT
"4.20499014854
",Mobile,Roberta QAT
"4.10888195038
",Mobile,Roberta QAT
"3.91463685036
",Mobile,Roberta QAT
"3.36824798584
",Mobile,Roberta QAT
